id,team,league_i,pos,name,gift,info,acc,pas,df,ctr,lvl,age,sk_pot,skill_1,skill_2,skill_1_level,skill_2_level,data_reliability
ff1a5f97-f1b9-44f0-a140-473e2258a681,"Braganza FC (Portugal)
",2,FW,Cometio,2,,57.0,16.0,18.0,10.0,23.0,26.0,7.0,,,,,1.0
97189b10-14ef-4452-81ee-77c6663bed6a,"Braganza FC (Portugal)
",2,CF,De Brito,1,,44.0,20.0,14.0,8.0,22.0,30.0,6.0,,,3.0,,1.0
ed4ae8cd-2399-4fdd-8a26-f985d715dc4f,"Braganza FC (Portugal)
",2,G,Ponte,1,,20.0,25.0,24.0,23.0,25.0,20.0,6.0,,,,,1.0
20e12646-acdf-465d-b930-0a27f02be542,"Braganza FC (Portugal)
",2,G,Bemmardo,1,,15.0,12.0,24.0,26.0,20.0,33.0,6.0,,,,,1.0
1e6ba229-a1d0-4815-95f9-591ee3b32306,"Braganza FC (Portugal)
",2,DF,Quintal,1,,12.0,15.0,35.0,15.0,20.0,22.0,6.0,,,,,1.0
894c7689-eab9-4d95-b3d9-2921dc85dd5f,"Braganza FC (Portugal)
",2,D,Barboza,1,,12.0,21.0,19.0,16.0,17.0,31.0,6.0,,,,,1.0
47947a3b-28af-461f-a8d0-5c97c809ef31,"Braganza FC (Portugal)
",2,M,Marques,0,,32.0,25.0,11.0,,19.0,,5.0,,,,,0.75
48d53399-f6b0-47f3-972a-09065fd4cc75,"Braganza FC (Portugal)
",2,CF,Amos,1,,37.0,5.0,19.0,25.0,23.0,24.0,6.0,,,,,1.0
b52a66cf-2733-4730-80ff-2dd7d21c1d03,"Braganza FC (Portugal)
",2,LF,Barca,1,,29.0,11.0,22.0,21.0,22.0,26.0,6.0,,,,,1.0
9143b1ea-4ccb-4480-8633-606b187e0dce,"Braganza FC (Portugal)
",2,M,Da Villa,1,,17.0,26.0,11.0,8.0,15.0,30.0,6.0,,,,,1.0
f82ec7c9-56ce-4070-9959-0fafa67350c4,"Braganza FC (Portugal)
",2,M,lose,1,,29.0,18.0,6.0,9.0,15.0,23.0,6.0,,,,,1.0
3e25b44d-9393-4347-b2d1-c91ef9aa9ee9,"Braganza FC (Portugal)
",2,RD,Linhares,2,,16.0,33.0,38.0,23.0,31.0,31.0,7.0,,,,,1.0
71ba6905-287d-45b0-a81d-5a3700c9530c,"Braganza FC (Portugal)
",2,D,Aparicio,1,,8.0,4.0,33.0,17.0,15.0,27.0,6.0,,,,,1.0
bef34d3c-b024-4a79-9da8-699708cda3eb,"Braganza FC (Portugal)
",2,F,Negrao,1,,34.0,8.0,16.0,7.0,16.0,32.0,6.0,,,,,1.0
c37ec33b-7d59-40ee-9cd2-952d96208818,"Braganza FC (Portugal)
",2,F,Triano,1,,30.0,8.0,17.0,19.0,19.0,19.0,6.0,,,,,1.0
0c5ea56e-f621-4f53-a622-624cc8d8bf92,"Trofa FC (Portugal)
",2,GK,Calistro,2,,1.0,9.0,58.0,41.0,34.0,28.0,7.0,,,,,1.0
0ccef4a1-e45d-41cb-9b8e-b63e4a310abb,"Trofa FC (Portugal)
",2,CD,Fama,1,,12.0,20.0,48.0,15.0,26.0,25.0,6.0,,,,,1.0
2fa3be31-1d6a-4726-b4fd-231393ed2d81,"Trofa FC (Portugal)
",2,CD,Rita,2,,15.0,11.0,48.0,42.0,33.0,25.0,7.0,,,1.0,,1.0
4943cf74-a03e-4e82-91d3-1cae9b65abcf,"Trofa FC (Portugal)
",2,DF,Conceicao,2,,29.0,19.0,35.0,30.0,32.0,30.0,7.0,,,,,1.0
fc5f463b-5e7e-4cf5-8353-0a4c63a97163,"Trofa FC (Portugal)
",2,RD,Masarenhas,3,,9.0,7.0,53.0,23.0,27.0,24.0,,,,,,0.875
65db0e85-ee41-426e-b7e0-1e6f2ee27e9e,"Trofa FC (Portugal)
",2,LM,araim,1,Top-1,22.0,51.0,14.0,11.0,27.0,21.0,6.0,,,,,1.0
dac00f51-7008-4cdb-8fc5-bd7fee6a999b,"Trofa FC (Portugal)
",2,CM,Merenda,1,,16.0,41.0,25.0,25.0,30.0,32.0,6.0,,,,,1.0
3cc350b2-a4fe-4655-a175-17fb97e8a6a7,"Trofa FC (Portugal)
",2,RM,Cristo,2,,34.0,51.0,18.0,13.0,33.0,23.0,7.0,,,1.0,,1.0
0b8f30cd-d0c3-4781-903b-b2006bc7df6c,"Trofa FC (Portugal)
",2,CF,Inocencio,2,Top-2,59.0,23.0,14.0,17.0,34.0,31.0,7.0,,,,,1.0
bf0a4973-bade-4b2d-b5fe-d41f49f4bd37,"Trofa FC (Portugal)
",2,FW,Pinto,1,,34.0,36.0,17.0,20.0,30.0,24.0,6.0,,,1.0,,1.0
2cec3def-759b-4766-905a-22ee4b77a3c5,"Trofa FC (Portugal)
",2,CF,Fiel,2,,53.0,25.0,12.0,17.0,30.0,20.0,7.0,,,,,1.0
4bb05d97-eafe-4785-bf58-b9effc5576e4,"Trofa FC (Portugal)
",2,GK,Cintra,1,,10.0,14.0,36.0,41.0,28.0,31.0,6.0,,,3.0,,1.0
9f72e839-1a14-41e0-9018-ce1f7e3163d9,"Trofa FC (Portugal)
",2,G,Troia,1,,8.0,21.0,27.0,27.0,22.0,31.0,6.0,,,1.0,,1.0
5115046f-884c-4ade-881f-93fe30c847ca,"Trofa FC (Portugal)
",2,D,Romeu,1,,12.0,25.0,,24.0,24.0,33.0,6.0,,,,,0.875
26aa34db-d599-45cb-bc90-6b80439c7ebf,"Trofa FC (Portugal)
",2,CD,bias,1,,29.0,11.0,34.0,36.0,31.0,23.0,6.0,,,,,1.0
5eff9a6f-602d-43a1-afa5-3bbe84ab26db,"Trofa FC (Portugal)
",2,RM,Jesus,1,,37.0,25.0,9.0,12.0,22.0,24.0,6.0,,,,,1.0
609ef9b0-b5be-4969-876a-e9a53967130a,"Trofa FC (Portugal)
",2,CF,canis,1,,40.0,38.0,24.0,26.0,37.0,23.0,6.0,,,,,1.0
92472031-291d-49de-aa80-6ab5abd42f0a,"Trofa FC (Portugal)
",2,FW,Navarra,3,,38.0,23.0,17.0,23.0,30.0,23.0,,,,,,0.875
8a0a6fe1-27d9-467d-ba8c-d261df4634f4,"Trofa FC (Portugal)
",2,RF,Guajira,1,,38.0,4.0,18.0,38.0,27.0,20.0,6.0,,,,,1.0
64616d92-fc52-47b7-8023-b4805ecf013a,"Trofa FC (Portugal)
",2,CM,Ramos,2,,24.0,32.0,9.0,18.0,22.0,32.0,7.0,,,,,1.0
cb4f8feb-8a1a-4ab1-95e9-6e954e45ebf6,"Trofa FC (Portugal)
",2,DM,Dimas,2,,40.0,10.0,41.0,19.0,,27.0,7.0,,,,,0.875
00ec751e-4435-459f-94bd-45257d2a7bb1,"Trofa FC (Portugal)
",2,AM,Caldas,1,,35.0,21.0,15.0,12.0,22.0,28.0,6.0,,,,,1.0
8807d3e7-438f-4551-9909-2f28d8fe5d06,"Trofa FC (Portugal)
",2,M,Limas,1,,32.0,3.0,48.0,24.0,30.0,26.0,6.0,,,,,1.0
c71e8f9c-a3b2-4af4-8d42-5d36bca09762,"Gondomar FC (Portugal)
",2,GK,Abreu,2,,16.0,17.0,55.0,22.0,31.0,23.0,7.0,,,,,1.0
92c38ef8-bfb3-4ced-bff2-bf5d04c93be6,"Gondomar FC (Portugal)
",2,CD,Aguiar,1,,5.0,16.0,46.0,22.0,24.0,28.0,6.0,,,1.0,,1.0
35ca373e-f8b5-4445-8ae9-6b374780d32f,"Gondomar FC (Portugal)
",2,DF,Brazil,2,,16.0,5.0,47.0,21.0,24.0,30.0,7.0,,,1.0,,1.0
3379e818-0c36-4b96-858a-e41a4074cab6,"Gondomar FC (Portugal)
",2,CD,Pao,1,,7.0,14.0,52.0,19.0,25.0,25.0,6.0,,,,,1.0
847e23da-d4a2-4c7e-8c25-d8d1794dfc08,"Gondomar FC (Portugal)
",2,RD,De Melo,0,,7.0,11.0,40.0,31.0,24.0,27.0,5.0,,,,,1.0
f476fbbd-f785-49a5-bb92-d2d06955f5f0,"Gondomar FC (Portugal)
",2,DM,Napoles,2,4,40.0,12.0,32.0,20.0,23.0,30.0,7.0,,,,,1.0
5546f1ba-1d81-41c6-af77-79519ca103fc,"Gondomar FC (Portugal)
",2,MF,De Santiago,2,,34.0,48.0,20.0,14.0,32.0,33.0,7.0,,,,,1.0
c9a48f48-9c17-4f3c-934a-35e0895fef30,"Gondomar FC (Portugal)
",2,M,Belmonte,1,Top-2,18.0,34.0,9.0,31.0,25.0,27.0,6.0,,,1.0,,1.0
c526ee9d-743e-444c-8511-fafbb46c9273,"Gondomar FC (Portugal)
",2,RM,Lourenco,2,Top-2,27.0,47.0,13.0,20.0,30.0,31.0,7.0,,,1.0,,1.0
4d1bc891-ab19-4198-83f7-1fb7a5c1f4a6,"Gondomar FC (Portugal)
",2,CF,Parco,2,Top-1,44.0,33.0,15.0,18.0,30.0,26.0,7.0,,,1.0,,1.0
72a64858-d46b-4d4f-996f-f9ecf253c2c2,"Gondomar FC (Portugal)
",2,CF,Lopes,2,,60.0,9.0,15.0,32.0,33.0,33.0,7.0,,,,,1.0
1c9b124e-7690-4d2e-a568-072cb7f39558,"Gondomar FC (Portugal)
",2,D,Rios,2,,16.0,28.0,32.0,10.0,23.0,31.0,7.0,,,,,1.0
ab1f2580-19bb-4f95-94b5-f144f8645fad,"Gondomar FC (Portugal)
",2,CD,Pimenta,1,,12.0,26.0,32.0,19.0,24.0,32.0,6.0,,,,,1.0
c4c61fa1-9189-405e-ab63-0c89783d8c43,"Gondomar FC (Portugal)
",2,M,De Santiago,1,,24.0,11.0,34.0,5.0,19.0,32.0,6.0,,,1.0,,1.0
4d72f980-7509-42a0-a2c1-bc6e0c31d57b,"Gondomar FC (Portugal)
",2,F,Estacio,1,,25.0,5.0,28.0,13.0,18.0,30.0,6.0,,,,,1.0
8410ab61-42d7-49f9-bd77-464247ac0466,"Gondomar FC (Portugal)
",2,F,vas,0,,15.0,14.0,10.0,26.0,,21.0,5.0,,,,,0.875
1b7a8468-18b3-49a8-9872-7d6e39cf0582,"Gondomar FC (Portugal)
",2,MF,Mundo,1,,31.0,31.0,10.0,17.0,24.0,23.0,6.0,,,,,1.0
658efff5-ddff-4162-8680-178c2c46e645,"Gondomar FC (Portugal)
",2,F,Duque,1,,30.0,8.0,9.0,15.0,15.0,,6.0,,,,,0.875
bfb30795-847b-4806-8c26-fba65736fa91,"Gondomar FC (Portugal)
",2,F,Canedo,1,,24.0,10.0,8.0,26.0,16.0,21.0,6.0,,,,,1.0
6e20a1a1-5c69-4b2e-b212-bd75c0242270,"Faro FC (Portugal)
",2,G,Fagundes,1,Top-1,18.0,11.0,28.0,32.0,24.0,27.0,6.0,,,,,1.0
939e0897-0d0d-41ab-aee7-a19a0c284abf,"Faro FC (Portugal)
",2,SW,Cassis,1,,6.0,21.0,,34.0,24.0,32.0,6.0,,,,,0.875
6e924547-bf20-4773-9cfa-a7d2e6aead9d,"Faro FC (Portugal)
",2,DF,Celeste,2,,12.0,16.0,36.0,31.0,26.0,32.0,7.0,,,1.0,,1.0
7eace435-9360-437f-847b-4982b33c81a2,"Faro FC (Portugal)
",2,CD,Fernandes,0,,8.0,15.0,32.0,19.0,19.0,19.0,5.0,,,,,1.0
ee9eca53-5ca0-4025-a16c-a28483b9da2f,"Faro FC (Portugal)
",2,DF,Toste,1,,9.0,16.0,34.0,33.0,25.0,21.0,6.0,,,,,1.0
6fe2abe1-8cbb-407f-8eb8-7bfe6b9ecdda,"Faro FC (Portugal)
",2,RD,Salome,2,,15.0,19.0,51.0,28.0,32.0,33.0,7.0,,,,,1.0
2c5d1c1b-e07c-4127-b519-bb981acdb5e1,"Faro FC (Portugal)
",2,M,Barcetlos,1,,34.0,27.0,7.0,9.0,20.0,23.0,6.0,,,,,1.0
2894f4ba-468d-49eb-8347-6218e7f534c0,"Faro FC (Portugal)
",2,CM,SiWvia,0,4,6.0,40.0,7.0,18.0,18.0,28.0,5.0,,,,,1.0
0ebbfc34-2271-4c7a-87fe-15b7d676bc5e,"Faro FC (Portugal)
",2,FW,Leite,2,,58.0,11.0,14.0,24.0,30.0,32.0,7.0,,,,,1.0
fa513f47-aa3c-4a0a-820f-9acae3f0d383,"Faro FC (Portugal)
",2,CF,Alves,2,,49.0,14.0,18.0,23.0,31.0,19.0,7.0,,,,,1.0
42302c5e-07cd-4b4b-aac3-8dc4a577db70,"Faro FC (Portugal)
",2,FW,Placido,1,,42.0,22.0,18.0,10.0,25.0,30.0,6.0,,,3.0,,1.0
524b110d-6e41-40d4-9f66-cae5675b64e8,"Faro FC (Portugal)
",2,D,Arocha,1,,12.0,11.0,24.0,27.0,19.0,32.0,6.0,,,,,1.0
19bec1dc-01c8-4981-9872-eadf7ae7ff4c,"Faro FC (Portugal)
",2,D,Maria,2,,16.0,15.0,24.0,25.0,21.0,31.0,7.0,,,1.0,,1.0
3f96baa9-20e7-48c1-b8b1-66a641bbcfc8,"Faro FC (Portugal)
",2,D,Paulino,1,,14.0,20.0,19.0,15.0,16.0,31.0,6.0,,,,,1.0
0d2d8963-ad7f-46bd-9dd5-17887de6b0a5,"Faro FC (Portugal)
",2,D,Viana,1,,15.0,3.0,23.0,21.0,15.0,32.0,6.0,,,,,1.0
e3a16d7b-8311-48d4-ab60-10c028a8433e,"Faro FC (Portugal)
",2,M,Pacifica,0,,24.0,26.0,8.0,16.0,18.0,22.0,5.0,,,,,1.0
11ed58fb-3ae7-4bef-a558-8a773da4217c,"Faro FC (Portugal)
",2,RF,Sarmento,1,,23.0,18.0,15.0,27.0,22.0,25.0,6.0,,,,,1.0
11553b2a-b75b-4bc0-8d4c-d395255b4e7c,"Faro FC (Portugal)
",2,F,Jeronimo,2,,26.0,15.0,3.0,18.0,15.0,26.0,7.0,,,,,1.0
e5d402ad-8a3d-4b45-a4a4-86484e23e2cb,"Faro FC (Portugal)
",2,CF,Pais,1,,28.0,7.0,26.0,31.0,25.0,27.0,6.0,,,1.0,,1.0
c3e420d5-21d3-43a5-a769-527c34d80853,"Faro FC (Portugal)
",2,CF,Giraldo,1,,29.0,13.0,17.0,36.0,26.0,20.0,6.0,,,,,1.0
1d4dd95e-eeac-40a8-9103-32bb132d41e3,"Faro FC (Portugal)
",2,CM,Damaso,1,,46.0,27.0,10.0,21.0,23.0,31.0,6.0,,,,,1.0
f4b2ca55-e8a4-4616-a5db-d160031104c0,"Faro FC (Portugal)
",2,CD,Abril,2,ni19d,9.0,31.0,39.0,49.0,37.0,33.0,7.0,,,,,1.0
fd126422-56b3-4748-9f1e-a52a4b134148,"Faro FC (Portugal)
",2,CD,Jesus,2,,14.0,8.0,51.0,34.0,30.0,33.0,7.0,,,3.0,,1.0
fcc8f95b-6b7c-441a-bd2f-59795a3cbffe,"Faro FC (Portugal)
",2,FW,Reina,2,,37.0,7.0,34.0,17.0,26.0,26.0,7.0,,,,,1.0
504c4014-b27c-4d59-8aa8-db2ea7ad9355,"Faro FC (Portugal)
",2,M,Veiga,1,,27.0,11.0,18.0,6.0,15.0,21.0,6.0,,,,,1.0
f3d8ac0f-234e-491b-9ebb-2eb85de2ef96,"Vila Real FC (Portugal)
",2,G,Medeiros,1,,,18.0,32.0,16.0,18.0,28.0,6.0,,,1.0,,0.875
1fc58952-86db-49ab-921c-7bc211fac028,"Vila Real FC (Portugal)
",2,CD,Ta nse,1,,15.0,22.0,42.0,7.0,23.0,22.0,6.0,,,,,1.0
9251cb9e-fcc5-4eab-b2ef-bd0c9df7f913,"Vila Real FC (Portugal)
",2,DF,Bemardino,2,,14.0,24.0,34.0,23.0,26.0,31.0,7.0,,,,,1.0
fae17d8d-c58a-47ce-b8e6-eb96cec6c604,"Vila Real FC (Portugal)
",2,CD,Da Luz,2,,9.0,13.0,46.0,39.0,30.0,21.0,7.0,,,,,1.0
d6fd718d-d26e-4644-85f6-075f83648ec3,"Vila Real FC (Portugal)
",2,DF,Mora,1,,9.0,7.0,42.0,25.0,22.0,22.0,6.0,,,,,1.0
a55e338b-dc18-431a-ae9f-0bb718b791ee,"Vila Real FC (Portugal)
",2,LD,Topete,0,,9.0,6.0,33.0,23.0,18.0,23.0,5.0,,,,,1.0
47c75d90-df71-4c8d-acfd-36ebb75eda79,"Vila Real FC (Portugal)
",2,M,Jurado,1,,15.0,30.0,15.0,17.0,20.0,27.0,6.0,,,,,1.0
d7014726-0903-425b-a999-c71f282a3825,"Vila Real FC (Portugal)
",2,M,Patricio,1,,16.0,23.0,12.0,20.0,18.0,32.0,6.0,,,,,1.0
cdd4b1be-2571-41e2-bb9d-e1f65bf519be,"Vila Real FC (Portugal)
",2,LF,Palma,1,Top-1,47.0,5.0,9.0,34.0,26.0,32.0,6.0,,,,,1.0
9e7c62dc-13c8-4c0c-be6e-c2f95f795bf8,"Vila Real FC (Portugal)
",2,CF,Teixeira,2,,44.0,18.0,3.0,21.0,23.0,26.0,7.0,,,,,1.0
d0543370-40ef-4c1d-9907-4d388aa14e92,"Vila Real FC (Portugal)
",2,RF,ozone,1,,28.0,16.0,19.0,23.0,25.0,23.0,6.0,,,,,1.0
ded656cb-a2bb-48ee-99e4-5bc6cc1cb7a3,"Vila Real FC (Portugal)
",2,D,Garces,1,,25.0,14.0,18.0,11.0,17.0,,6.0,,,,,0.875
a3ef41a6-340f-4300-99a0-7f22172744bc,"Vila Real FC (Portugal)
",2,D,Naves,1,,6.0,9.0,23.0,27.0,16.0,22.0,6.0,,,,,1.0
1b8dc62f-8ae1-48b3-9d79-0008ef2fee62,"Vila Real FC (Portugal)
",2,M,Calado,1,,26.0,21.0,8.0,16.0,18.0,23.0,6.0,,,,,1.0
6cb1b5d2-3e0a-415b-a107-4426d4262f4a,"Vila Real FC (Portugal)
",2,DM,Vileta,1,,4.0,36.0,15.0,25.0,21.0,20.0,6.0,,,,,1.0
b825faab-05df-4744-b265-77fbb48f5393,"Vila Real FC (Portugal)
",2,DM,Nery,2,,5.0,44.0,16.0,33.0,27.0,20.0,7.0,,,,,1.0
581371fb-1dfe-42c7-8519-cbeedfb1b3b8,"Vila Real FC (Portugal)
",2,F,De Armas,1,,19.0,17.0,16.0,10.0,15.0,25.0,6.0,,,,,1.0
2e1ecea6-e304-4275-889d-637732697a76,"Vila Real FC (Portugal)
",2,F,Silverio,1,,25.0,7.0,9.0,21.0,15.0,23.0,6.0,,,,,1.0
d7667609-3fa8-406f-a07b-1b255c5a7d1f,"Vila Real FC (Portugal)
",2,RD,Francisco,1,,19.0,34.0,25.0,11.0,24.0,23.0,6.0,,,1.0,,1.0
f94ef6e7-ce17-4509-b4cd-8802cdbfbe2f,"Vila Real FC (Portugal)
",2,F,Morado,2,,27.0,10.0,19.0,9.0,16.0,27.0,7.0,,,,,1.0
f1d7d78a-8300-4ede-9e62-dcf86a9f7663,"Vila Real FC (Portugal)
",2,F,Augusto,1,,17.0,17.0,7.0,30.0,18.0,26.0,6.0,,,,,1.0
b2acab72-01b4-4393-8d64-8134ec232071,"Porto FC (Portugal)
",3,GK,Capote,3,,134.0,19.0,122.0,46.0,63.0,20.0,,,,,,0.875
fd176358-77da-4180-a139-cccc43f85446,"Porto FC (Portugal)
",3,SW,Mascarenhas,3,,24.0,32.0,96.0,66.0,66.0,28.0,,,,2.0,,0.875
a70b4f07-c8ea-4143-9219-ad6a3cc4a5a3,"Porto FC (Portugal)
",3,LD,Dos Santos,2,,24.0,15.0,117.0,68.0,69.0,25.0,7.0,,,,,1.0
f8a95ed2-da7a-4360-927d-7c3afed4e087,"Porto FC (Portugal)
",3,CD,Bemardino,2,,78.0,40.0,70.0,33.0,68.0,22.0,7.0,,,,,1.0
897f2a75-fe2c-4e19-9225-e7563bafb1c8,"Porto FC (Portugal)
",3,RD,Negrao,3,,26.0,,76.0,81.0,68.0,26.0,,,,,,0.75
587365de-db01-4ebf-8340-b40fcd59e531,"Porto FC (Portugal)
",3,DM,Leite,4,,74.0,8.0,124.0,18.0,69.0,21.0,,,,,,0.875
d5edf971-8430-4232-9745-5ad3d6cec469,"Porto FC (Portugal)
",3,MF,apuente,3,Top-3,64.0,93.0,14.0,23.0,61.0,27.0,,,,,,0.875
f2b67363-fa84-4bea-ab3d-6ed4b37e1216,"Porto FC (Portugal)
",3,MF,Cura,4,Top-1,43.0,90.0,22.0,33.0,57.0,20.0,,,,1.0,,0.875
bf2888a9-477a-4067-9ff5-71218d1d2936,"Porto FC (Portugal)
",3,AM,De Lemos,4,,45.0,67.0,24.0,,49.0,18.0,,,,1.0,,0.75
b79648f3-03c9-4091-b411-4ef2414fb138,"Porto FC (Portugal)
",3,F,Barbas,3,,94.0,23.0,25.0,49.0,59.0,18.0,,,,1.0,,0.875
0c272716-0632-45d5-8db0-30bfca8d8dfe,"Porto FC (Portugal)
",3,CF,Sepiiveda,2,Top-1,95.0,16.0,14.0,72.0,60.0,21.0,7.0,,,3.0,,1.0
66c70ff8-b1c1-4b9d-8d51-efa2e37cb567,"Porto FC (Portugal)
",3,CD,Barbara,4,,34.0,46.0,61.0,83.0,69.0,,,,,,,0.75
c8e54706-8f52-4d1c-bda9-d5c2114b4899,"Porto FC (Portugal)
",3,CD,Vandegehuchte,3,,29.0,55.0,57.0,83.0,69.0,21.0,,,,2.0,,0.875
887d9ef3-fd15-40e5-aa3e-0d955c6f439a,"Porto FC (Portugal)
",3,RM,Manco,3,,63.0,90.0,33.0,9.0,61.0,19.0,,,,,,0.875
f8faf8d5-6998-48a2-a110-69bb4bd36072,"Porto FC (Portugal)
",3,MF,vejzovi,3,,47.0,49.0,28.0,40.0,49.0,20.0,,,,,,0.875
9d5e3848-d487-4dab-871f-fb554d099889,"Porto FC (Portugal)
",3,CF,Villafafia,2,Top-3,64.0,38.0,28.0,67.0,60.0,19.0,7.0,,,,,1.0
33756bb5-d0f4-45cc-a704-2e01b49241ed,"Porto FC (Portugal)
",3,GK,Hagen,3,,37.0,68.0,62.0,15.0,55.0,19.0,,,,3.0,,0.875
0612633a-0655-48aa-a9f4-583f1ff548b0,"Porto FC (Portugal)
",3,LF,McEvoy,3,,62.0,63.0,35.0,58.0,63.0,27.0,,,,,,0.875
b5833b65-b170-48ef-9e47-07fececa3b1b,"Porto FC (Portugal)
",3,F,Arlindo,3,,64.0,51.0,27.0,58.0,60.0,23.0,,,,1.0,,0.875
e1fb5074-142b-44dd-b78a-a6d651a70891,"Pacos de Ferreira FC (Portugal)
",3,GK,Sandro,3,,47.0,59.0,60.0,58.0,69.0,23.0,,,,,,0.875
7bc7f8fa-1429-47cf-a6ae-6117bd7c2228,"Pacos de Ferreira FC (Portugal)
",3,SW,Domingues,3,,22.0,15.0,108.0,55.0,61.0,23.0,,,,1.0,,0.875
57ab5b8b-cfb2-464d-9a83-c9894e734cd3,"Pacos de Ferreira FC (Portugal)
",3,DF,EWvira,2,,12.0,40.0,89.0,56.0,60.0,31.0,7.0,,,,,1.0
bba751f6-34ce-4b47-8ca4-82617d2efb3a,"Pacos de Ferreira FC (Portugal)
",3,DF,antigua,4,Top-1,24.0,49.0,119.0,23.0,68.0,24.0,,,,,,0.875
05ae0e80-24bc-4d54-9e3d-1a30e672a4e7,"Pacos de Ferreira FC (Portugal)
",3,RD,Caio,3,,25.0,49.0,100.0,47.0,68.0,30.0,,,,2.0,,0.875
c8616544-acc3-4408-a893-299402d6e6dd,"Pacos de Ferreira FC (Portugal)
",3,DM,Basto,4,,80.0,37.0,107.0,21.0,76.0,31.0,,,,3.0,,0.875
c05616e5-7eea-4c91-99c8-0b923b1dbf89,"Pacos de Ferreira FC (Portugal)
",3,LM,avier,4,,19.0,65.0,22.0,55.0,48.0,19.0,,,,,,0.875
807641dc-74d7-4e21-ad3d-0af1d86fd495,"Pacos de Ferreira FC (Portugal)
",3,CM,Cava T,3,p-1,52.0,93.0,26.0,32.0,62.0,19.0,,,,,,0.875
60d0a1d7-2002-41e6-9383-f3ef0d2d97eb,"Pacos de Ferreira FC (Portugal)
",3,LF,Manso,3,,42.0,23.0,18.0,102.0,,19.0,,,,,,0.75
124fe912-fa40-4849-82b2-4942fab11420,"Pacos de Ferreira FC (Portugal)
",3,FW,Bessa,3,,78.0,14.0,54.0,54.0,61.0,23.0,,,,2.0,,0.875
5cce6c8b-2006-4b89-b416-4947a96e5889,"Pacos de Ferreira FC (Portugal)
",3,CF,Pimenta,2,,97.0,54.0,22.0,48.0,68.0,25.0,7.0,,,,,1.0
6a2558d0-25cb-4472-9f69-789a18eaa4d6,"Pacos de Ferreira FC (Portugal)
",3,LD,Nahiyan,3,,34.0,19.0,72.0,75.0,60.0,32.0,,,,,,0.875
0c71e51a-6091-4a75-8e92-5931b5cb4832,"Pacos de Ferreira FC (Portugal)
",3,DF,Mitroy,3,,33.0,24.0,64.0,73.0,61.0,32.0,,,,1.0,,0.875
6692dc08-f28b-4d67-8f03-092e74c4d3f7,"Pacos de Ferreira FC (Portugal)
",3,CD,Cervantes,3,,27.0,20.0,74.0,52.0,,20.0,,,,1.0,,0.75
dd85cdd5-ba49-4e92-95c7-c75379923817,"Pacos de Ferreira FC (Portugal)
",3,LD,Afaag,3,,30.0,23.0,67.0,62.0,57.0,21.0,,,,1.0,,0.875
974f31c8-510e-41b9-971b-05e273d716c8,"Pacos de Ferreira FC (Portugal)
",3,AM,Sorenstam,3,,25.0,64.0,35.0,67.0,58.0,23.0,,,,,,0.875
b967536e-b6c6-4374-82e5-df32ac18bc2f,"Pacos de Ferreira FC (Portugal)
",3,CF,iio,3,e240,98.0,48.0,24.0,54.0,68.0,26.0,,,,3.0,,0.875
1fa15247-eb73-4523-9a06-810bc4500dbc,"Pacos de Ferreira FC (Portugal)
",3,DF,Lima,3,,20.0,59.0,59.0,62.0,61.0,26.0,,,,3.0,,0.875
409d4b29-bc2c-4911-bd06-09182d8e5c3c,"Pacos de Ferreira FC (Portugal)
",3,RF,Sarmento,3,,109.0,22.0,,80.0,74.0,32.0,,,,,,0.75
c909b9e4-fb75-4177-84a4-18bd263c4821,"Pacos de Ferreira FC (Portugal)
",3,CF,Cortz,2,,52.0,71.0,33.0,41.0,60.0,22.0,7.0,,,3.0,,1.0
63f74de1-b0f3-4794-86a7-06bd90bd4713,"Setibal FC (Portugal)
",3,GK,Simoes.,3,,115.0,46.0,93.0,43.0,62.0,30.0,,,,1.0,,0.875
d73b7271-f3af-4622-885f-4006a41c8545,"Setibal FC (Portugal)
",3,SW,De Mello,4,,34.0,23.0,71.0,96.0,63.0,32.0,,,,,,0.875
da0d5268-7c12-4acb-a702-acc7f924d4e4,"Setibal FC (Portugal)
",3,LD,Sotorio,3,,78.0,8.0,106.0,23.0,68.0,19.0,,,,1.0,,0.875
11183b7a-c073-42b3-814d-018ef448a1c8,"Setibal FC (Portugal)
",3,CD,Hutcheon,3,,39.0,28.0,104.0,32.0,61.0,22.0,,,,,,0.875
937e7704-c4ec-4ed5-82f4-2193c1120075,"Setibal FC (Portugal)
",3,DF,Redondo,3,Top-1,32.0,46.0,93.0,50.0,68.0,24.0,,,,,,0.875
c7fe068b-8859-4093-9fde-bbfa22d36cf9,"Setibal FC (Portugal)
",3,MF,Alvarz,2,,22.0,85.0,26.0,64.0,60.0,24.0,7.0,,,,,1.0
b769c30c-8eac-4b3a-a19d-540967ba7698,"Setibal FC (Portugal)
",3,MF,Cardozo,3,4,44.0,63.0,32.0,58.0,60.0,27.0,,,,2.0,,0.875
eb33ff3f-0eee-413b-a734-17bd6f8357b8,"Setibal FC (Portugal)
",3,RM,Everaldo,3,,56.0,62.0,41.0,62.0,68.0,24.0,,,,1.0,,0.875
92ea6481-1f10-436e-a6ab-55948faac830,"Setibal FC (Portugal)
",3,CF,Alvarino,3,,85.0,7.0,26.0,36.0,69.0,23.0,,,,2.0,,0.875
